customer_id,age,gender,city,occupation,annual_income,signup_date,customer_segment,age_group,income_category
CUST12630,43,Male,Erode,Salaried,262800.0,2021-03-29,Affluent,Middle Age,Low
CUST12631,32,Female,Madurai,Freelancer,232500.0,2026-07-14,Mass Market,Adult,Low
CUST12632,37,Female,Thanjavur,Salaried,431600.0,2021-07-15,Premium,Adult,Medium
CUST12633,23,Male,Hyderabad,Salaried,1556300.0,2022-01-02,Young Adult,Young Adult,High
CUST12634,28,Female,Tirunelveli,Self-Employed,198200.0,2023-10-27,Mass Market,Adult,Low
CUST12635,33,Female,Erode,Salaried,300300.0,2025-08-04,Mass Market,Adult,Low
CUST12636,51,Female,Coimbatore,Retired,615500.0,2025-01-30,Mass Market,Middle Age,Medium
CUST12637,31,Male,Salem,Self-Employed,1120300.0,2026-01-01,Mass Market,Adult,High
CUST12638,18,Male,Chennai,Student,591400.0,2025-09-05,Mass Market,Young Adult,Medium
CUST12639,45,Other,Hyderabad,Salaried,390500.0,2021-09-20,Young Adult,Middle Age,Low
CUST12640,50,Male,Kochi,Self-Employed,296100.0,2022-06-09,Mass Market,Middle Age,Low
CUST12641,32,Male,Thanjavur,Freelancer,623500.0,2025-10-09,Affluent,Adult,Medium
CUST12642,37,Male,Salem,Salaried,366900.0,2024-12-26,Affluent,Adult,Low
CUST12643,41,Male,Kochi,Self-Employed,821100.0,2022-07-05,Mass Market,Middle Age,High
CUST12644,18,Male,Chennai,Self-Employed,587700.0,2023-10-23,Mass Market,Young Adult,Medium
CUST12645,31,Male,Coimbatore,Salaried,662500.0,2022-01-02,Mass Market,Adult,Medium
CUST12646,35,Female,Tirunelveli,Business Owner,1385400.0,2023-04-10,Mass Market,Adult,High
CUST12647,52,Male,Madurai,Self-Employed,382500.0,2022-02-13,Affluent,Middle Age,Low
CUST12648,42,Male,Bengaluru,Salaried,1716000.0,2022-05-15,Mass Market,Middle Age,High
CUST12649,54,Female,Bengaluru,Salaried,553450.0,2024-01-16,Mass Market,Middle Age,Medium
CUST12650,38,Male,Madurai,Freelancer,1907300.0,2025-04-18,Mass Market,Adult,High
CUST12651,52,Male,Trichy,Salaried,347500.0,2022-12-10,Mass Market,Middle Age,Low
CUST12652,40,Female,Vellore,Salaried,439800.0,2021-06-30,Young Adult,Adult,Medium
CUST12653,28,Female,Delhi,Self-Employed,362600.0,2023-04-29,Affluent,Adult,Low
CUST12654,39,Male,Coimbatore,Student,553450.0,2022-11-21,Mass Market,Adult,Medium
CUST12655,38,Male,Trichy,Salaried,527600.0,2024-10-14,Affluent,Adult,Medium
CUST12656,41,Male,Bengaluru,Business Owner,236200.0,2023-09-28,Premium,Middle Age,Low
CUST12657,66,Female,Pune,Self-Employed,245100.0,2022-07-14,Mass Market,Senior,Low
CUST12658,54,Female,Kochi,Salaried,424400.0,2026-04-30,Premium,Middle Age,Low
CUST12659,55,Female,Kochi,Student,215700.0,2022-02-05,Mass Market,Middle Age,Low
CUST12660,33,Male,Pune,Self-Employed,201900.0,2025-03-17,Mass Market,Adult,Low
CUST12661,18,Male,Salem,Salaried,828100.0,2023-02-10,Mass Market,Young Adult,High
CUST12662,51,Male,Trichy,Salaried,381600.0,2023-04-15,Mass Market,Middle Age,Low
CUST12663,44,Male,Thanjavur,Self-Employed,484700.0,2022-07-23,Premium,Middle Age,Medium
CUST12664,18,Male,Kochi,Self-Employed,415700.0,2024-09-07,Young Adult,Young Adult,Low
CUST12665,47,Male,Trichy,Freelancer,434400.0,2022-03-22,Mass Market,Middle Age,Medium
CUST12666,36,Male,Delhi,Student,579400.0,2021-06-02,Mass Market,Adult,Medium
CUST12667,30,Male,Salem,Self-Employed,402100.0,2021-07-13,Affluent,Adult,Low
CUST12668,48,Male,Coimbatore,Salaried,716400.0,2022-11-26,Premium,Middle Age,High
CUST12669,18,Male,Vellore,Salaried,428700.0,2024-04-20,Affluent,Young Adult,Low
CUST12670,47,Female,Madurai,Self-Employed,151000.0,2023-01-30,Young Adult,Middle Age,Low
CUST12671,47,Female,Trichy,Self-Employed,158500.0,2024-03-10,Affluent,Middle Age,Low
CUST12672,38,Male,Delhi,Self-Employed,880400.0,2024-05-18,Affluent,Adult,High
CUST12673,36,Male,Hyderabad,Student,318500.0,2022-10-18,Mass Market,Adult,Low
CUST12674,34,Male,Trichy,Self-Employed,663600.0,2022-05-17,Young Adult,Adult,Medium
CUST12675,31,Male,Thanjavur,Business Owner,553450.0,2024-02-13,Mass Market,Adult,Medium
CUST12676,42,Female,Thanjavur,Student,407900.0,2023-10-09,Mass Market,Middle Age,Low
CUST12677,44,Female,Trichy,Salaried,1387800.0,2022-05-10,Mass Market,Middle Age,High
CUST12678,35,Male,Vellore,Salaried,632700.0,2023-07-29,Mass Market,Adult,Medium
CUST12679,54,Male,Mumbai,Retired,1926800.0,2024-07-23,Affluent,Middle Age,High
CUST12680,33,Male,Hyderabad,Retired,2198800.0,2026-04-20,Young Adult,Adult,High
CUST12681,37,Male,Bengaluru,Freelancer,823700.0,2026-04-18,Mass Market,Adult,High
CUST12682,29,Male,Vellore,Student,1005600.0,2022-09-19,Mass Market,Adult,High
CUST12683,47,Female,Pune,Student,681900.0,2022-03-02,Premium,Middle Age,Medium
CUST12684,28,Female,Bengaluru,Salaried,404300.0,2021-02-27,Premium,Adult,Low
CUST12685,31,Female,Pune,Salaried,558600.0,2023-09-26,Mass Market,Adult,Medium
CUST12686,37,Male,Vellore,Salaried,900000.0,2024-09-23,Young Adult,Adult,High
CUST12687,35,Male,Madurai,Self-Employed,637600.0,2026-01-19,Mass Market,Adult,Medium
CUST12688,55,Male,Chennai,Freelancer,338700.0,2025-06-17,Affluent,Middle Age,Low
CUST12689,30,Female,Vellore,Retired,169300.0,2022-05-14,Young Adult,Adult,Low
CUST12690,43,Male,Chennai,Self-Employed,368000.0,2024-08-21,Mass Market,Middle Age,Low
CUST12691,37,Female,Pune,Freelancer,396400.0,2023-03-05,Mass Market,Adult,Low
CUST12692,48,Male,Coimbatore,Self-Employed,318200.0,2021-08-05,Mass Market,Middle Age,Low
CUST12693,26,Female,Bengaluru,Business Owner,877600.0,2024-10-23,Mass Market,Adult,High
CUST12694,19,Other,Erode,Salaried,1456700.0,2025-01-20,Affluent,Young Adult,High
CUST12695,18,Female,Mumbai,Retired,369200.0,2022-08-11,Affluent,Young Adult,Low
CUST12696,19,Male,Madurai,Student,216200.0,2022-04-29,Mass Market,Young Adult,Low
CUST12697,48,Male,Chennai,Business Owner,162700.0,2022-02-22,Mass Market,Middle Age,Low
CUST12698,53,Male,Pune,Salaried,602600.0,2021-12-04,Mass Market,Middle Age,Medium
CUST12699,45,Female,Thanjavur,Retired,714800.0,2022-04-07,Mass Market,Middle Age,High
CUST12700,34,Female,Delhi,Salaried,160800.0,2025-08-10,Mass Market,Adult,Low
CUST12701,31,Female,Bengaluru,Student,627100.0,2026-06-16,Young Adult,Adult,Medium
CUST12702,44,Male,Kochi,Salaried,553450.0,2022-07-28,Mass Market,Middle Age,Medium
CUST12703,29,Male,Pune,Retired,168000.0,2024-09-01,Affluent,Adult,Low
CUST12704,40,Male,Chennai,Freelancer,553450.0,2023-12-16,Affluent,Adult,Medium
CUST12705,38,Female,Coimbatore,Retired,271600.0,2021-05-24,Affluent,Adult,Low
CUST12706,21,Male,Delhi,Freelancer,447000.0,2022-03-14,Mass Market,Young Adult,Medium
CUST12707,53,Female,Chennai,Business Owner,681900.0,2024-08-06,Young Adult,Middle Age,Medium
CUST12708,34,Male,Erode,Business Owner,641200.0,2025-08-04,Premium,Adult,Medium
CUST12709,28,Female,Salem,Salaried,359000.0,2026-03-04,Affluent,Adult,Low
CUST12710,36,Male,Kochi,Salaried,405800.0,2023-01-22,Mass Market,Adult,Low
CUST12711,33,Male,Hyderabad,Salaried,219600.0,2022-03-10,Mass Market,Adult,Low
CUST12712,28,Female,Mumbai,Student,350200.0,2025-09-30,Premium,Adult,Low
CUST12713,24,Male,Mumbai,Business Owner,829800.0,2022-03-29,Mass Market,Young Adult,High
CUST12714,40,Female,Pune,Salaried,562100.0,2021-10-27,Young Adult,Adult,Medium
CUST12715,42,Male,Bengaluru,Self-Employed,608700.0,2023-01-28,Mass Market,Middle Age,Medium
CUST12716,27,Male,Vellore,Business Owner,1041600.0,2022-02-17,Mass Market,Adult,High
CUST12717,46,Male,Kochi,Salaried,168100.0,2022-04-18,Mass Market,Middle Age,Low
CUST12718,32,Male,Pune,Retired,529700.0,2025-06-03,Mass Market,Adult,Medium
CUST12719,33,Male,Bengaluru,Business Owner,434000.0,2023-12-24,Mass Market,Adult,Medium
CUST12720,41,Male,Chennai,Salaried,264500.0,2024-03-08,Affluent,Middle Age,Low
CUST12721,22,Male,Erode,Salaried,873700.0,2024-12-06,Mass Market,Young Adult,High
CUST12722,40,Male,Delhi,Self-Employed,348300.0,2024-11-27,Mass Market,Adult,Low
CUST12723,40,Female,Vellore,Student,204300.0,2023-11-12,Mass Market,Adult,Low
CUST12724,47,Female,Vellore,Salaried,841800.0,2021-10-07,Affluent,Middle Age,High
CUST12725,52,Female,Hyderabad,Retired,172000.0,2024-09-15,Young Adult,Middle Age,Low
CUST12726,57,Female,Trichy,Retired,197200.0,2026-06-24,Premium,Middle Age,Low
CUST12727,47,Male,Coimbatore,Salaried,1490300.0,2021-08-09,Affluent,Middle Age,High
CUST12728,23,Male,Hyderabad,Salaried,256700.0,2023-02-14,Mass Market,Young Adult,Low
CUST12729,20,Female,Thanjavur,Retired,472200.0,2024-01-29,Affluent,Young Adult,Medium
CUST12730,42,Other,Vellore,Retired,785400.0,2021-04-29,Premium,Middle Age,High
CUST12731,29,Female,Trichy,Freelancer,331100.0,2023-06-19,Mass Market,Adult,Low
CUST12732,33,Male,Mumbai,Salaried,415700.0,2024-05-21,Mass Market,Adult,Low
CUST12733,50,Male,Tirunelveli,Salaried,445900.0,2023-06-22,Affluent,Middle Age,Medium
CUST12734,43,Male,Mumbai,Student,649400.0,2024-06-17,Young Adult,Middle Age,Medium
CUST12735,55,Male,Vellore,Salaried,681800.0,2021-09-20,Mass Market,Middle Age,Medium
CUST12736,38,Male,Kochi,Salaried,182000.0,2022-02-23,Premium,Adult,Low
CUST12737,44,Male,Madurai,Salaried,553450.0,2021-01-14,Mass Market,Middle Age,Medium
CUST12738,18,Male,Thanjavur,Salaried,809100.0,2026-06-27,Premium,Young Adult,High
CUST12739,40,Female,Madurai,Salaried,396700.0,2021-04-11,Mass Market,Adult,Low
CUST12740,39,Male,Salem,Salaried,171600.0,2021-10-04,Mass Market,Adult,Low
CUST12741,33,Female,Delhi,Salaried,691500.0,2023-12-14,Young Adult,Adult,Medium
CUST12742,29,Male,Tirunelveli,Freelancer,2417200.0,2026-05-16,Young Adult,Adult,High
CUST12743,40,Female,Thanjavur,Salaried,867800.0,2023-12-10,Premium,Adult,High
CUST12744,18,Male,Tirunelveli,Retired,660700.0,2022-06-07,Mass Market,Young Adult,Medium
CUST12745,28,Female,Pune,Self-Employed,180200.0,2021-05-20,Mass Market,Adult,Low
CUST12746,55,Male,Mumbai,Retired,632900.0,2024-04-13,Premium,Middle Age,Medium
CUST12747,32,Female,Salem,Salaried,596300.0,2021-05-06,Mass Market,Adult,Medium
CUST12748,42,Male,Kochi,Self-Employed,650700.0,2024-03-09,Mass Market,Middle Age,Medium
CUST12749,36,Male,Kochi,Salaried,1035700.0,2021-09-14,Mass Market,Adult,High
CUST12750,18,Male,Tirunelveli,Business Owner,669000.0,2021-04-04,Mass Market,Young Adult,Medium
CUST12751,49,Male,Bengaluru,Salaried,532400.0,2024-11-11,Mass Market,Middle Age,Medium
CUST12752,35,Male,Pune,Salaried,525600.0,2023-08-12,Mass Market,Adult,Medium
CUST12753,44,Female,Bengaluru,Retired,320100.0,2024-10-17,Mass Market,Middle Age,Low
CUST12754,46,Male,Tirunelveli,Business Owner,1360600.0,2021-05-12,Affluent,Middle Age,High
CUST12755,32,Female,Tirunelveli,Salaried,874300.0,2021-09-23,Affluent,Adult,High
CUST12756,36,Male,Coimbatore,Freelancer,525800.0,2022-03-02,Mass Market,Adult,Medium
CUST12757,37,Male,Trichy,Salaried,1180800.0,2025-05-12,Mass Market,Adult,High
CUST12758,51,Female,Trichy,Self-Employed,599400.0,2024-07-16,Mass Market,Middle Age,Medium
CUST12759,56,Female,Bengaluru,Student,820100.0,2022-08-12,Mass Market,Middle Age,High
CUST12760,45,Female,Trichy,Salaried,326100.0,2021-08-29,Mass Market,Middle Age,Low
CUST12761,25,Female,Tirunelveli,Salaried,396500.0,2021-06-21,Mass Market,Young Adult,Low
CUST12762,30,Male,Chennai,Self-Employed,279000.0,2023-10-10,Affluent,Adult,Low
CUST12763,48,Male,Bengaluru,Business Owner,633400.0,2024-04-21,Mass Market,Middle Age,Medium
CUST12764,28,Male,Trichy,Salaried,724100.0,2025-06-26,Mass Market,Adult,High
CUST12765,41,Male,Erode,Self-Employed,372200.0,2024-01-28,Young Adult,Middle Age,Low
CUST12766,33,Female,Madurai,Freelancer,553450.0,2022-09-27,Affluent,Adult,Medium
CUST12767,29,Female,Tirunelveli,Student,162800.0,2021-01-10,Mass Market,Adult,Low
CUST12768,48,Female,Coimbatore,Salaried,473400.0,2023-04-07,Mass Market,Middle Age,Medium
CUST12769,22,Male,Trichy,Salaried,1512500.0,2024-06-28,Premium,Young Adult,High
CUST12770,47,Male,Tirunelveli,Self-Employed,191400.0,2021-05-14,Affluent,Middle Age,Low
CUST12771,22,Male,Delhi,Retired,283100.0,2026-02-28,Mass Market,Young Adult,Low
CUST12772,35,Female,Vellore,Self-Employed,905200.0,2025-04-14,Mass Market,Adult,High
CUST12773,30,Female,Erode,Business Owner,585600.0,2024-03-16,Young Adult,Adult,Medium
CUST12774,44,Female,Vellore,Business Owner,128000.0,2022-02-12,Mass Market,Middle Age,Low
CUST12775,45,Female,Trichy,Business Owner,193300.0,2025-01-30,Mass Market,Middle Age,Low
CUST12776,18,Male,Thanjavur,Retired,251900.0,2022-06-04,Premium,Young Adult,Low
CUST12777,33,Male,Pune,Retired,463300.0,2024-05-10,Mass Market,Adult,Medium
CUST12778,40,Male,Madurai,Business Owner,731500.0,2026-04-26,Affluent,Adult,High
CUST12779,31,Male,Madurai,Salaried,530000.0,2026-02-03,Young Adult,Adult,Medium
CUST12780,27,Male,Hyderabad,Salaried,2674100.0,2021-04-06,Mass Market,Adult,High
CUST12781,41,Female,Madurai,Salaried,657300.0,2024-10-05,Mass Market,Middle Age,Medium
CUST12782,42,Male,Kochi,Retired,557800.0,2023-08-03,Mass Market,Middle Age,Medium
CUST12783,41,Male,Erode,Salaried,523100.0,2023-08-05,Young Adult,Middle Age,Medium
CUST12784,30,Female,Kochi,Freelancer,1259700.0,2025-04-19,Mass Market,Adult,High
CUST12785,34,Male,Thanjavur,Salaried,473800.0,2024-09-11,Premium,Adult,Medium
CUST12786,30,Female,Mumbai,Self-Employed,572100.0,2025-03-29,Mass Market,Adult,Medium
CUST12787,39,Male,Madurai,Salaried,459500.0,2022-08-21,Mass Market,Adult,Medium
CUST12788,48,Female,Pune,Retired,675300.0,2021-09-09,Young Adult,Middle Age,Medium
CUST12789,58,Male,Erode,Salaried,663500.0,2021-09-02,Mass Market,Middle Age,Medium
CUST12790,18,Other,Trichy,Self-Employed,694000.0,2022-04-04,Mass Market,Young Adult,Medium
CUST12791,21,Female,Kochi,Salaried,251000.0,2022-01-28,Mass Market,Young Adult,Low
CUST12792,37,Female,Erode,Salaried,297600.0,2021-03-22,Mass Market,Adult,Low
CUST12793,32,Male,Tirunelveli,Self-Employed,376400.0,2025-12-17,Mass Market,Adult,Low
CUST12794,40,Female,Trichy,Business Owner,402600.0,2024-08-18,Mass Market,Adult,Low
CUST12795,38,Female,Trichy,Freelancer,957600.0,2023-07-13,Affluent,Adult,High
CUST12796,42,Male,Delhi,Business Owner,548700.0,2021-06-27,Mass Market,Middle Age,Medium
CUST12797,35,Male,Pune,Salaried,2640800.0,2026-08-05,Affluent,Adult,High
CUST12798,21,Male,Coimbatore,Salaried,553450.0,2021-02-18,Mass Market,Young Adult,Medium
CUST12799,29,Female,Salem,Salaried,224800.0,2021-02-19,Mass Market,Adult,Low
CUST12800,22,Male,Erode,Salaried,553450.0,2022-04-11,Mass Market,Young Adult,Medium
CUST12801,34,Female,Coimbatore,Self-Employed,327400.0,2024-11-12,Mass Market,Adult,Low
CUST12802,39,Female,Trichy,Salaried,239800.0,2023-06-03,Mass Market,Adult,Low
CUST12803,43,Male,Vellore,Self-Employed,487500.0,2026-07-30,Mass Market,Middle Age,Medium
CUST12804,33,Female,Mumbai,Salaried,206400.0,2022-02-05,Premium,Adult,Low
CUST12805,41,Male,Pune,Self-Employed,337500.0,2021-02-23,Mass Market,Middle Age,Low
CUST12806,18,Male,Tirunelveli,Freelancer,540900.0,2022-01-30,Mass Market,Young Adult,Medium
CUST12807,34,Female,Mumbai,Student,782600.0,2026-01-28,Mass Market,Adult,High
CUST12808,30,Female,Thanjavur,Business Owner,756800.0,2022-06-29,Mass Market,Adult,High
CUST12809,47,Female,Hyderabad,Salaried,651200.0,2026-05-17,Mass Market,Middle Age,Medium
CUST12810,43,Male,Tirunelveli,Self-Employed,791200.0,2022-05-23,Mass Market,Middle Age,High
CUST12811,30,Female,Salem,Retired,1038800.0,2026-04-02,Mass Market,Adult,High
CUST12812,43,Female,Trichy,Freelancer,578200.0,2022-11-22,Mass Market,Middle Age,Medium
CUST12813,43,Male,Erode,Salaried,1429000.0,2022-06-24,Mass Market,Middle Age,High
CUST12814,18,Female,Madurai,Business Owner,130300.0,2024-05-24,Young Adult,Young Adult,Low
CUST12815,29,Male,Chennai,Salaried,553450.0,2024-07-29,Affluent,Adult,Medium
CUST12816,50,Female,Bengaluru,Salaried,767000.0,2024-03-07,Affluent,Middle Age,High
CUST12817,29,Male,Bengaluru,Self-Employed,364600.0,2021-08-19,Young Adult,Adult,Low
CUST12818,23,Male,Trichy,Salaried,704800.0,2024-02-12,Young Adult,Young Adult,Medium
CUST12819,36,Female,Vellore,Student,891200.0,2025-03-13,Premium,Adult,High
CUST12820,27,Female,Chennai,Freelancer,1087600.0,2022-08-03,Mass Market,Adult,High
CUST12821,44,Male,Delhi,Retired,296400.0,2023-10-02,Mass Market,Middle Age,Low
CUST12822,38,Female,Vellore,Salaried,921700.0,2021-12-27,Mass Market,Adult,High
CUST12823,36,Female,Trichy,Salaried,774700.0,2023-02-12,Mass Market,Adult,High
CUST12824,27,Female,Coimbatore,Salaried,1084500.0,2022-01-11,Premium,Adult,High
CUST12825,39,Male,Hyderabad,Salaried,207200.0,2023-03-14,Affluent,Adult,Low
CUST12826,30,Male,Chennai,Salaried,306700.0,2021-05-05,Mass Market,Adult,Low
CUST12827,50,Female,Mumbai,Student,571400.0,2021-01-21,Mass Market,Middle Age,Medium
CUST12828,37,Female,Delhi,Retired,591500.0,2022-09-28,Mass Market,Adult,Medium
CUST12829,63,Female,Vellore,Salaried,360800.0,2025-10-17,Mass Market,Senior,Low
CUST12830,33,Male,Erode,Student,647600.0,2024-01-02,Mass Market,Adult,Medium
CUST12831,39,Male,Trichy,Student,417700.0,2024-01-04,Mass Market,Adult,Low
CUST12832,26,Male,Erode,Freelancer,553450.0,2021-06-03,Premium,Adult,Medium
CUST12833,38,Female,Madurai,Student,1039900.0,2022-04-20,Affluent,Adult,High
CUST12834,29,Male,Bengaluru,Self-Employed,279100.0,2025-10-02,Affluent,Adult,Low
CUST12835,32,Female,Erode,Retired,358100.0,2024-09-13,Premium,Adult,Low
CUST12836,43,Female,Pune,Salaried,739400.0,2023-04-26,Premium,Middle Age,High
CUST12837,41,Male,Coimbatore,Salaried,435700.0,2025-06-03,Young Adult,Middle Age,Medium
CUST12838,50,Female,Salem,Salaried,541600.0,2021-05-30,Mass Market,Middle Age,Medium
CUST12839,44,Male,Madurai,Self-Employed,278700.0,2025-04-08,Young Adult,Middle Age,Low
CUST12840,33,Male,Vellore,Salaried,455400.0,2025-05-29,Affluent,Adult,Medium
CUST12841,44,Male,Coimbatore,Salaried,376300.0,2022-04-27,Mass Market,Middle Age,Low
CUST12842,27,Female,Vellore,Freelancer,764400.0,2023-05-26,Young Adult,Adult,High
CUST12843,38,Female,Mumbai,Student,1337200.0,2022-12-24,Mass Market,Adult,High
CUST12844,44,Male,Pune,Self-Employed,797900.0,2023-12-26,Mass Market,Middle Age,High
CUST12845,32,Male,Vellore,Salaried,702900.0,2025-04-05,Mass Market,Adult,Medium
CUST12846,18,Male,Chennai,Salaried,609700.0,2025-01-01,Mass Market,Young Adult,Medium
CUST12847,32,Female,Kochi,Self-Employed,902400.0,2025-09-03,Premium,Adult,High
CUST12848,21,Male,Tirunelveli,Salaried,504900.0,2026-06-18,Mass Market,Young Adult,Medium
CUST12849,18,Male,Kochi,Salaried,310900.0,2025-01-12,Affluent,Young Adult,Low
CUST12850,27,Female,Delhi,Retired,1202100.0,2022-02-10,Mass Market,Adult,High
CUST12851,40,Female,Bengaluru,Salaried,260600.0,2026-02-24,Young Adult,Adult,Low
CUST12852,39,Male,Trichy,Student,318100.0,2024-01-30,Premium,Adult,Low
CUST12853,40,Female,Bengaluru,Salaried,1009500.0,2025-09-30,Premium,Adult,High
CUST12854,33,Female,Bengaluru,Salaried,553450.0,2024-04-22,Mass Market,Adult,Medium
CUST12855,51,Female,Coimbatore,Salaried,585600.0,2023-09-24,Premium,Middle Age,Medium
CUST12856,26,Female,Erode,Freelancer,553450.0,2022-06-07,Young Adult,Adult,Medium
CUST12857,24,Male,Tirunelveli,Salaried,714400.0,2022-03-31,Affluent,Young Adult,High
CUST12858,36,Male,Delhi,Retired,652400.0,2021-06-15,Premium,Adult,Medium
CUST12859,21,Male,Delhi,Salaried,531900.0,2026-08-06,Premium,Young Adult,Medium
CUST12860,31,Male,Vellore,Freelancer,1488000.0,2026-04-01,Premium,Adult,High
CUST12861,39,Male,Vellore,Salaried,307400.0,2022-06-10,Affluent,Adult,Low
CUST12862,36,Male,Madurai,Business Owner,1152000.0,2024-08-01,Affluent,Adult,High
CUST12863,51,Male,Tirunelveli,Self-Employed,330300.0,2026-06-08,Affluent,Middle Age,Low
CUST12864,32,Male,Kochi,Business Owner,553450.0,2024-08-18,Mass Market,Adult,Medium
CUST12865,45,Female,Chennai,Self-Employed,615800.0,2025-02-05,Premium,Middle Age,Medium
CUST12866,22,Male,Hyderabad,Retired,259700.0,2021-07-08,Mass Market,Young Adult,Low
CUST12867,35,Male,Mumbai,Salaried,283500.0,2021-08-28,Mass Market,Adult,Low
CUST12868,46,Female,Madurai,Salaried,689400.0,2021-05-12,Mass Market,Middle Age,Medium
CUST12869,50,Female,Madurai,Salaried,771000.0,2023-10-12,Mass Market,Middle Age,High
CUST12870,37,Male,Tirunelveli,Retired,748300.0,2021-06-02,Affluent,Adult,High
CUST12871,30,Female,Vellore,Self-Employed,846200.0,2023-05-30,Premium,Adult,High
CUST12872,21,Female,Vellore,Salaried,781800.0,2024-04-01,Mass Market,Young Adult,High
CUST12873,51,Male,Bengaluru,Salaried,589000.0,2025-02-20,Premium,Middle Age,Medium
CUST12874,43,Female,Mumbai,Self-Employed,1153200.0,2024-01-24,Mass Market,Middle Age,High
CUST12875,23,Male,Mumbai,Freelancer,768100.0,2023-06-17,Mass Market,Young Adult,High
CUST12876,55,Female,Madurai,Salaried,737700.0,2024-09-12,Premium,Middle Age,High
CUST12877,29,Other,Kochi,Salaried,1191000.0,2022-09-11,Young Adult,Adult,High
CUST12878,20,Male,Bengaluru,Business Owner,335900.0,2026-01-06,Premium,Young Adult,Low
CUST12879,41,Female,Madurai,Self-Employed,553450.0,2024-11-07,Young Adult,Middle Age,Medium
CUST12880,36,Female,Coimbatore,Salaried,1059300.0,2021-06-24,Affluent,Adult,High
CUST12881,46,Female,Kochi,Retired,1568500.0,2026-07-04,Young Adult,Middle Age,High
CUST12882,32,Female,Madurai,Business Owner,911000.0,2026-04-02,Mass Market,Adult,High
CUST12883,25,Female,Erode,Salaried,1615000.0,2025-12-29,Mass Market,Young Adult,High
CUST12884,19,Female,Bengaluru,Student,404300.0,2023-03-14,Mass Market,Young Adult,Low
CUST12885,34,Male,Bengaluru,Freelancer,330900.0,2024-01-15,Young Adult,Adult,Low
CUST12886,23,Female,Salem,Business Owner,331300.0,2024-02-01,Mass Market,Young Adult,Low
CUST12887,42,Male,Erode,Salaried,273100.0,2021-03-12,Mass Market,Middle Age,Low
CUST12888,39,Male,Vellore,Salaried,548200.0,2025-01-14,Affluent,Adult,Medium
CUST12889,44,Female,Pune,Salaried,841300.0,2022-05-19,Mass Market,Middle Age,High
CUST12890,25,Male,Madurai,Salaried,500500.0,2024-05-04,Premium,Young Adult,Medium
CUST12891,47,Male,Kochi,Salaried,701400.0,2023-05-31,Mass Market,Middle Age,Medium
CUST12892,31,Male,Mumbai,Student,522400.0,2022-02-26,Mass Market,Adult,Medium
CUST12893,29,Female,Madurai,Salaried,251200.0,2024-10-24,Mass Market,Adult,Low
CUST12894,47,Male,Bengaluru,Salaried,553450.0,2025-07-14,Mass Market,Middle Age,Medium
CUST12895,36,Female,Chennai,Student,235800.0,2024-01-19,Young Adult,Adult,Low
CUST12896,48,Male,Madurai,Self-Employed,549600.0,2021-11-05,Mass Market,Middle Age,Medium
CUST12897,32,Female,Chennai,Salaried,305000.0,2021-05-25,Premium,Adult,Low
CUST12898,18,Male,Coimbatore,Business Owner,245000.0,2023-02-10,Premium,Young Adult,Low
CUST12899,29,Female,Mumbai,Salaried,206300.0,2024-01-21,Young Adult,Adult,Low
CUST12900,18,Female,Kochi,Student,615100.0,2021-05-26,Mass Market,Young Adult,Medium
CUST12901,36,Female,Kochi,Salaried,2453200.0,2026-04-13,Mass Market,Adult,High
CUST12902,52,Male,Madurai,Salaried,1810700.0,2024-10-04,Premium,Middle Age,High
CUST12903,47,Other,Chennai,Salaried,624100.0,2022-02-15,Affluent,Middle Age,Medium
CUST12904,18,Male,Erode,Student,574700.0,2022-11-10,Affluent,Young Adult,Medium
CUST12905,41,Male,Trichy,Retired,992500.0,2022-09-17,Mass Market,Middle Age,High
CUST12906,42,Male,Coimbatore,Business Owner,553450.0,2021-04-22,Affluent,Middle Age,Medium
CUST12907,41,Male,Tirunelveli,Business Owner,374100.0,2024-10-25,Affluent,Middle Age,Low
CUST12908,34,Female,Salem,Salaried,923500.0,2025-11-02,Young Adult,Adult,High
CUST12909,44,Female,Mumbai,Self-Employed,903900.0,2021-09-08,Affluent,Middle Age,High
CUST12910,59,Male,Bengaluru,Salaried,659700.0,2023-08-28,Mass Market,Middle Age,Medium
CUST12911,48,Male,Thanjavur,Salaried,3810600.0,2025-04-01,Mass Market,Middle Age,High
CUST12912,50,Male,Pune,Student,203400.0,2023-09-01,Mass Market,Middle Age,Low
CUST12913,32,Female,Mumbai,Salaried,593700.0,2024-03-22,Premium,Adult,Medium
CUST12914,42,Male,Vellore,Salaried,359300.0,2025-02-13,Young Adult,Middle Age,Low
CUST12915,24,Female,Erode,Self-Employed,247400.0,2024-04-05,Mass Market,Young Adult,Low
CUST12916,28,Female,Erode,Salaried,390000.0,2025-10-31,Affluent,Adult,Low
CUST12917,36,Male,Vellore,Self-Employed,478200.0,2022-09-09,Affluent,Adult,Medium
CUST12918,43,Male,Tirunelveli,Salaried,505600.0,2025-08-15,Young Adult,Middle Age,Medium
CUST12919,21,Female,Erode,Salaried,707400.0,2024-10-11,Mass Market,Young Adult,Medium
CUST12920,37,Male,Thanjavur,Self-Employed,259900.0,2026-02-20,Mass Market,Adult,Low
CUST12921,54,Other,Thanjavur,Retired,353700.0,2022-06-08,Affluent,Middle Age,Low
CUST12922,20,Female,Trichy,Salaried,524900.0,2022-03-25,Affluent,Young Adult,Medium
